A01,A02,A03,A04,A05,A06,A07,A08,A09,A10,A11,A12,A13,A14,B01,B02,B03,C01,C02,C03,C04,C05,C06,C07,D01,D02,D03,E01,F01,F02,F03,F04,F05,F06,G01,G02,G03,G04,WA,SP,TEAM,VENDOR_UID,RESPONDED_AT
5,5,3,5,1,1,1,5,1,5,1,5,1,1,5,1,5,5,5,5,5,3,5,2,2,3,3,4,3,4,2,3,,,4,2,2,1,23,4,Case Mgmt,7c2771d9f409ff2d6e1339d9c6baece7,2024-09-10 12:56:02
5,5,2,4,1,1,1,5,2,5,2,3,1,1,4,2,5,5,4,4,4,5,5,1,5,5,2,4,2,2,5,3,3,4,4,4,2,1,21,14,Magnetic Resonance Imaging MRI,000a2aa4359a46adccc8fa6d1e1e8a9d,2024-09-10 13:27:37
5,4,2,4,2,2,3,4,2,4,5,4,2,2,5,2,5,4,5,5,5,3,4,3,4,4,4,3,3,3,2,3,2,4,4,4,3,1,2,4,Nursing Unit 001,731d8f866f9ed2d186887485721d20ab,2024-09-10 13:55:44
2,4,2,2,2,3,2,4,2,4,4,4,2,2,4,2,4,2,3,2,5,4,4,3,3,4,2,3,,,,,,,,,,,11,4,Neonatal ICU,bdbd7d9bffd25429b0e7a466dd3c0127,2024-09-10 14:01:01
5,5,1,5,1,1,1,5,2,2,1,4,1,1,5,1,5,3,4,3,5,,,1,,4,1,4,4,4,3,2,2,5,4,4,2,1,22,12,Respiratory Care 001,7f50e6c4c72253fbdbaee0a289e5be41,2024-09-10 14:17:32
5,3,2,4,2,2,2,4,2,4,4,3,3,2,5,2,5,5,5,5,5,5,5,1,5,5,2,5,4,5,2,1,1,5,2,2,2,1,4,4,Surgery,3aa0a409feb4894e044aab9a618587f2,2024-09-10 14:22:10
4,4,3,3,3,3,3,4,3,,2,4,,3,5,1,5,4,4,4,3,,4,2,4,4,2,3,4,4,3,,,,2,2,2,1,1,10,Physical Therapy,92f9a445919fa771ae5e21203fa778ab,2024-09-10 14:47:27
5,4,4,5,3,2,2,5,2,4,2,4,2,2,4,2,4,4,5,4,4,4,3,1,5,5,1,5,5,5,2,2,2,5,1,1,2,1,1,14,Electrocardiography EKG,4573cfac64a5015fdec8ed095c68ec51,2024-09-10 16:03:43
5,5,1,5,1,2,2,5,1,4,2,5,1,1,5,1,4,5,5,5,4,5,5,2,5,5,2,5,5,5,1,2,1,5,4,4,3,1,9,4,Mother Baby Unit 001 (Sacred Hrt Hosp Pensacola),a41879c1832e82e5dc8c6c3a6759d72b,2024-09-10 16:06:44
5,2,4,4,3,3,3,4,3,3,5,3,4,2,3,4,4,4,4,4,5,5,5,2,4,5,1,4,5,4,4,2,3,3,2,1,2,1,5,4,Cardiac Care,68ed79222ff2e3b77c06fbe68702ccb4,2024-09-10 16:27:51
5,3,2,4,2,2,3,5,2,4,2,4,2,3,4,2,4,4,4,5,4,3,3,2,4,4,1,3,4,4,3,2,2,4,1,1,2,1,9,4,OB High Risk Unit 001,2b606008794e87e45252b950178e27e3,2024-09-10 17:07:55
5,3,2,5,3,3,3,3,2,3,3,4,3,2,5,1,5,4,5,4,4,5,4,3,5,5,2,4,5,4,4,3,2,3,1,1,2,1,10,4,Oncology Unit 001,09c92ea5c456d797e937ee5fe9d75ba0,2024-09-10 17:27:30
,,,,,,,,,,,,,,5,1,5,,,,,,,,,,1,4,1,1,1,5,5,1,3,2,3,1,1,3,Float Staffing 001,4e96903c6f0cfedd2e7ff5f0bbfce47d,2024-09-10 17:47:43
5,3,2,4,1,2,2,5,1,5,2,4,2,1,5,1,4,5,5,5,5,5,4,2,4,5,2,5,5,4,2,1,1,5,3,3,2,1,6,4,Emergency Department,dbde9e511b4efca0a56cab6eacc32024,2024-09-10 18:42:41
4,3,4,4,4,4,3,5,3,3,4,4,3,2,3,3,3,4,4,4,4,4,4,2,4,4,1,3,4,4,3,2,4,4,2,1,3,1,10,3,Oncology Unit 001,474095f32544b1d7f81f10296f64f17c,2024-09-10 19:52:01
5,4,2,3,2,3,2,2,2,3,2,4,3,2,4,2,4,4,4,3,3,3,3,3,3,4,1,4,4,4,4,3,3,4,4,4,2,1,1,12,Respiratory Care 001,8bd819beec88b854821370e616d8b006,2024-09-10 20:28:47
4,2,2,3,2,3,3,4,4,4,4,3,3,3,2,2,3,3,4,3,4,3,2,3,2,3,2,3,2,3,,2,2,2,2,2,2,1,11,12,Respiratory Care Pediatrics,995b5df61f221434fa39fd5d036eeb3e,2024-09-10 20:57:50
2,2,2,3,5,1,2,1,5,3,2,,4,4,2,1,2,4,3,3,2,2,3,,,,,,4,2,2,4,4,2,3,1,2,1,2,4,Bariatric Surgical Unit 001,7692d4ea6b50e6a981afacb55b4078e7,2024-09-10 21:16:45
5,5,2,4,2,2,2,5,2,5,2,4,1,1,5,1,5,5,5,5,5,5,5,1,5,5,1,5,4,3,4,3,2,3,2,2,2,1,11,4,Peds Acute Care,e08e3cbd8b0bda0cdda8266262c2b943,2024-09-10 21:25:20
4,5,2,4,2,2,2,5,4,4,3,4,2,4,5,1,4,3,5,4,4,4,4,2,4,4,2,4,4,4,3,2,2,2,2,2,2,1,4,4,Peds Acute Care,975c72c210f3823f082de207dc941e58,2024-09-10 21:39:52
5,4,1,4,2,2,2,5,2,5,2,5,2,1,5,1,5,4,5,4,5,5,5,2,4,5,2,4,4,4,3,2,3,5,4,4,2,1,6,4,Emergency Department,8c2d149b67888a86af77294f485a4554,2024-09-10 22:18:10
5,4,1,5,1,1,,5,3,5,1,5,1,1,5,1,5,5,5,5,5,5,5,1,2,4,2,5,5,5,1,1,1,5,4,1,2,1,6,4,Freestanding ER Dept 001,9ba1eaba35c500d314cd73970c0a955b,2024-09-10 22:44:54
5,4,2,4,3,2,2,5,3,4,2,3,3,2,4,2,5,5,5,5,5,3,3,2,4,4,2,5,4,4,4,2,2,3,2,2,2,1,11,4,Float Staffing 002,d68d312f8532c67cbcd12b49bb1bc2c8,2024-09-10 23:18:17
5,5,3,4,2,2,2,5,4,4,2,4,2,4,4,1,5,3,5,5,4,3,3,3,5,5,2,4,4,4,2,2,2,4,2,2,2,1,11,4,Neonatal ICU,51371683b9c76bb79911c8ddcfa2c68a,2024-09-10 23:21:52
5,5,2,4,2,2,1,5,2,4,1,4,2,2,5,1,5,4,4,4,4,4,3,3,4,5,3,5,5,5,2,2,2,4,3,3,2,1,11,4,Neonatal ICU,789daf57232d6fd333dacb8977ed38be,2024-09-10 23:37:57
5,4,4,4,5,4,2,5,5,4,3,3,3,2,4,2,4,5,5,5,5,4,4,2,5,5,1,4,3,3,3,2,2,4,2,2,2,1,8,4,Intensive Care Unit,5f151bb63eccc53dacb82aa2f32e7b03,2024-09-10 23:51:21
5,3,2,3,3,,2,5,1,5,2,,,2,5,1,5,4,4,4,4,,,2,4,5,2,4,5,4,,2,2,4,3,3,2,1,11,4,Neonatal ICU,fc4ab3281586bbead932321bc7ea7897,2024-09-10 23:59:59
5,4,2,3,2,2,2,4,2,4,3,4,3,5,4,2,4,3,2,3,4,4,4,2,4,5,4,4,4,4,5,3,2,5,3,3,2,1,11,4,Neonatal ICU,7a0f96828a591f214e3adf171d3e4f4b,2024-09-11 01:00:49
5,2,2,4,1,2,2,4,2,4,2,4,2,2,4,2,4,4,4,4,,,,4,,,1,3,,,,,,,4,3,2,2,34,24,Trauma Services Surgery,fb27c4b82c7c5292a651bdbeb1593de2,2024-09-11 03:44:16
5,5,2,4,1,1,1,5,2,2,2,4,2,2,5,1,4,4,4,4,4,3,4,2,4,4,1,5,4,4,3,3,3,4,2,2,2,1,1,14,Ultrasound,9486ecbaa3fa77fe2bb0394586ef2035,2024-09-11 04:03:34
2,4,2,4,2,2,2,4,4,4,2,3,3,2,4,2,4,2,3,3,5,3,4,2,5,5,3,3,4,4,4,4,,,2,2,1,1,18,4,Surgery Recovery Room 001,d5228ddcd98153a0c9de14346ad0d189,2024-09-11 05:28:38
4,4,3,4,4,2,4,4,4,4,2,4,2,3,5,1,5,4,,,,,,3,,,1,3,4,3,3,5,4,5,1,1,2,1,15,4,Cardiac Care,b525d1f5c1a3da1825fed381c6ab59e1,2024-09-11 05:36:14
5,1,3,4,3,3,2,5,2,4,2,4,2,2,4,2,4,5,5,5,5,5,,,5,,2,4,5,4,3,3,3,4,2,2,2,1,2,3,Nursing Unit 001,011079d7c73019dac24755ba9cdffaaa,2024-09-11 06:24:45
5,5,1,4,3,2,2,5,1,4,1,5,2,1,4,1,5,5,5,5,4,4,4,2,,,1,5,5,5,5,,1,5,2,2,2,1,21,14,Freestanding ER Dept 002,2671302d064a3e2660ea6a82685fb5dc,2024-09-11 07:21:59
4,4,3,4,2,4,4,4,3,2,4,4,4,4,5,2,5,3,3,4,4,2,3,3,2,3,3,3,2,2,5,4,4,3,4,4,2,1,1,10,Physical Therapy,49d6dd1ac44ef15d7490804e2d0af6d3,2024-09-11 07:24:58
5,4,2,4,1,2,1,5,2,4,2,4,3,2,5,2,5,5,5,5,5,4,4,5,5,5,1,4,4,4,3,2,2,4,3,3,2,1,6,4,Emergency Department,6ce2ac43366dfd39b31cef10c4a4fa16,2024-09-11 07:33:07
5,4,3,5,3,2,3,5,2,4,2,4,2,2,4,2,4,5,5,4,4,3,4,2,5,5,2,3,4,4,4,3,3,4,3,3,2,1,10,4,Oncology Unit 001,0d889297d08d752e9e48bfd41bfefbca,2024-09-11 07:44:05
5,4,1,4,2,2,2,5,2,2,1,1,1,1,5,2,4,4,4,3,5,5,5,2,4,5,3,5,4,4,2,1,1,5,2,2,2,1,11,4,Observation Unit 003,05043deef00da806c5645856748ce245,2024-09-11 07:47:58
5,5,1,5,4,3,3,5,4,4,3,5,2,2,4,3,4,5,5,4,5,4,4,1,5,5,2,4,4,4,4,2,2,4,3,2,1,1,8,1,Intensive Care Unit,016173b9f905cb07bbb9ead382ff2cd8,2024-09-11 08:00:49
5,5,3,5,2,2,2,5,2,4,2,5,2,2,5,1,5,4,5,5,4,4,4,4,3,4,1,4,4,4,2,2,2,4,2,2,2,1,6,4,Emergency Department,855fc8b2b8d5121579bf1321477f36b7,2024-09-11 08:08:05
5,4,4,5,2,2,1,5,2,1,3,4,3,2,5,2,5,3,3,3,5,5,4,1,2,5,2,4,3,4,4,2,1,1,4,4,2,1,6,4,Emergency Department,2dcfdb8d951f9cdbf5f2540f705cb673,2024-09-11 08:15:12
5,4,2,4,1,2,4,5,2,3,3,4,2,2,5,2,4,4,4,5,4,,5,2,,5,4,4,4,4,2,2,2,5,2,2,1,1,9,4,Labor and Delivery,607d5427afc9d15cab1b9654bc8f447e,2024-09-11 08:27:15
5,4,3,4,3,2,2,5,2,5,3,3,3,2,4,2,4,4,5,4,4,5,5,2,4,5,2,4,5,4,2,3,2,4,2,2,2,1,11,4,Neonatal ICU,9f649ecbac5d8219c6d938197847b0be,2024-09-11 08:45:19
5,5,2,5,1,1,1,5,2,5,4,4,1,1,5,1,5,5,5,4,5,5,5,2,5,5,2,5,5,5,1,1,1,5,4,4,2,1,9,4,Mother Baby Unit 001 (Sacred Hrt Hosp Pensacola),e89932e787ff71928e0609d5f30e51a4,2024-09-11 08:50:07
4,1,3,4,2,3,3,4,3,2,2,4,3,3,4,2,4,4,4,4,4,5,4,,,,1,5,4,3,2,,,,2,2,2,1,18,14,Surgery Ambulatory 001,2591cbf81f51ed9a4a3652ebd29eb519,2024-09-11 08:53:11
5,4,2,4,2,2,2,5,1,4,2,4,2,2,5,1,5,5,5,5,5,5,5,1,5,5,1,4,4,4,4,2,2,4,2,2,2,1,15,4,Cardiac Care,bbbad017b1b84c1255cc4d5aee30620e,2024-09-11 09:31:41
5,4,2,4,2,3,2,4,2,4,2,3,2,2,4,2,4,4,4,4,4,3,4,2,3,4,2,4,4,4,2,3,2,4,3,3,3,1,21,15,Electrocardiography EKG,3d85abf1a7595986c977dfc2beddbf65,2024-09-11 09:36:00
5,2,4,4,2,2,1,4,2,2,2,4,3,3,4,1,5,4,,5,5,,5,5,,,2,5,4,5,4,,3,3,2,2,2,1,6,4,Freestanding ER Dept 001,f5215c1772fc00bdc588c9300cb407cb,2024-09-11 10:01:16
1,1,3,4,1,1,1,5,4,4,2,4,2,2,4,2,4,5,5,5,5,4,3,2,,,,3,4,4,4,3,3,4,2,1,2,1,18,4,OB High Risk Unit 001,8091a2ad87ec81db28c137cc0e9fa847,2024-09-11 10:10:53
5,4,2,4,2,3,2,5,2,4,2,4,2,2,4,2,4,3,3,3,4,3,3,3,3,4,3,4,4,4,4,2,2,4,4,4,2,1,11,4,Neonatal ICU,70b213ad15bacc586ea90745c801dad9,2024-09-11 10:53:16
5,5,2,4,2,3,3,5,2,4,2,4,1,1,5,1,5,4,4,4,4,4,4,2,,,1,4,5,5,5,2,2,5,1,1,2,1,1,10,Physical Therapy,74ca814c6df470b0f92a64f028403b40,2024-09-11 10:55:35
5,5,2,5,3,2,2,4,2,4,2,4,2,2,4,2,4,5,4,5,4,3,4,2,2,,1,5,5,5,3,3,,3,4,4,2,1,14,10,Rehab Services Ambulatory 001,a356e8ee54d78440e3043f43fbaa25d5,2024-09-11 12:14:32
5,3,2,4,3,2,4,5,2,4,4,4,2,4,4,4,2,4,4,4,3,4,3,3,4,4,2,4,4,3,5,4,4,2,3,3,1,1,11,4,Neonatal ICU,1d88c5154455e5b808195edf20b36d19,2024-09-11 12:22:47
4,2,3,4,4,3,3,4,2,3,4,3,3,3,5,1,5,4,4,4,5,4,3,3,3,4,2,3,2,2,4,3,3,2,2,2,2,1,11,4,Neonatal ICU Unit 002,86443b1ebaa56125747b631cf0d15f81,2024-09-11 13:44:30
5,5,,5,,2,2,5,1,5,2,4,1,,5,1,4,5,5,5,5,,5,2,,,1,5,4,3,4,,,,2,2,2,2,34,4,HIM Coding Documentation (Sacred Hrt Hosp Pensacola),e9836d90a6a3fd4bd4efc16d3840a23e,2024-09-11 15:19:45
1,1,4,5,5,4,2,5,1,5,2,4,1,1,4,2,4,3,4,3,5,3,4,2,2,3,1,4,5,2,3,2,2,4,3,3,2,1,21,14,Diagnostic Radiology,288b3f255f9e70fa5beb5d89a57edca4,2024-09-11 15:39:38
1,1,3,1,2,2,1,2,2,3,2,3,3,4,2,2,2,4,2,2,3,3,2,2,3,3,3,1,1,1,3,3,2,5,4,3,2,1,22,12,Respiratory Care Pediatrics,ed6db096729946fdb78ba0764e891184,2024-09-11 16:01:51
4,2,3,2,2,4,5,4,5,2,3,2,4,5,3,1,3,4,3,3,4,4,2,3,4,5,4,2,2,3,5,5,5,4,4,4,2,2,15,2,Monitor Room 001,d326560d9e21218d3b9e3231f32e2a8d,2024-09-11 16:08:18
4,4,2,4,2,2,2,4,4,4,2,4,2,2,4,3,4,3,4,3,2,3,3,3,4,4,1,3,4,4,4,4,2,4,2,2,2,1,6,4,Emergency Department Peds,41dc8e2989cb9343ff5a3bfb7e9e48fd,2024-09-11 16:39:10
4,4,2,4,2,1,1,5,2,4,2,4,2,1,5,1,5,4,5,5,5,5,4,2,5,5,3,4,4,4,2,1,1,4,3,3,1,1,11,4,Peds Acute Care,e48f98de76512215268a9ab906d2de6d,2024-09-11 17:56:19
4,4,3,4,2,3,2,3,2,4,2,4,2,2,3,2,2,4,4,4,4,4,4,4,3,5,3,3,5,5,5,4,3,5,3,3,2,1,9,4,Mother Baby Unit 001 (Sacred Hrt Hosp Pensacola),b6d366f62c7ec28d9963713de5f06f96,2024-09-11 20:07:31
4,4,3,3,3,3,3,4,3,3,3,3,3,3,3,2,3,,,,,,,,,,,,,,,,,,,,,,9,4,Mother Baby Unit 001 (Sacred Hrt Hosp Pensacola),b0693d9f1ef0ffe1f5c2f77032aec770,2024-09-11 20:25:03
5,4,3,5,2,2,2,4,2,4,2,4,3,3,4,2,5,4,5,4,4,5,4,3,3,4,3,4,4,4,2,2,2,4,2,2,2,1,11,4,Neonatal ICU,580528bc1d40e06af1bbe2980053b406,2024-09-11 20:31:40
4,4,3,4,2,3,3,4,2,3,3,4,3,2,4,2,4,3,3,3,3,4,3,3,3,5,1,4,4,2,3,2,2,5,2,2,2,1,9,4,Labor and Delivery,32e0a5904a844c960dd627eb0d8d6621,2024-09-11 22:23:31
5,5,1,4,1,2,2,4,3,4,2,3,2,2,4,2,4,4,3,2,3,4,4,1,,4,2,3,3,3,4,4,4,4,3,1,2,1,8,4,Intensive Care Unit,fc08e2bb772d6b9f298fcd45adb38dfc,2024-09-12 00:02:12
5,2,2,4,2,5,2,5,2,2,4,4,2,3,2,3,2,5,4,5,5,3,3,3,,5,3,4,3,3,5,2,2,5,2,2,2,1,9,4,Labor and Delivery,3aa5e1aff5021434ba91e095f7089303,2024-09-12 00:48:01
4,1,3,4,2,5,5,5,2,1,5,1,3,3,1,5,4,2,4,1,3,2,2,4,4,5,2,3,,,,,,,,,,,11,4,Neonatal ICU,4bde83ecb48818cca66bd55ecf117c7a,2024-09-12 01:58:11
5,4,2,3,2,3,2,5,2,4,4,3,2,3,5,2,5,4,4,4,5,4,5,5,3,5,4,3,4,1,4,2,2,4,2,2,1,1,8,15,Neuro Trauma ICU 001,5024ee90399611f125a789ef6a1bacd5,2024-09-12 04:07:33
5,5,1,4,1,1,1,5,1,5,1,5,1,1,5,1,5,5,4,3,5,5,5,1,5,5,2,5,5,5,2,1,1,5,3,3,2,1,11,4,Neonatal ICU Unit 002,b816e4cbe28e19526156e87c79149c00,2024-09-12 05:36:08
5,5,2,4,2,2,2,5,2,5,3,4,2,2,5,1,5,5,4,4,5,3,5,2,1,5,4,4,2,3,5,5,5,2,4,2,3,1,21,4,Electrocardiography EKG,35474baf3cc5de3e1f3419136ebd1b96,2024-09-12 05:38:38
5,4,,3,1,1,1,5,,5,,,,1,5,,5,5,,,5,,,,,,1,4,4,5,4,,,,3,3,2,1,34,24,Auxiliary (Sacred Hrt Hosp Pensacola),9d1b2fcc7ae34c61006aa2d49a57c2c0,2024-09-12 06:08:28
4,2,2,4,2,2,2,4,2,4,4,4,2,2,3,2,4,4,4,4,4,4,4,2,4,4,3,3,2,2,4,4,2,4,1,1,2,1,3,4,Nursing Unit 002,cbbc47fddce0f085f274203ab0e63a42,2024-09-12 06:13:34
1,1,1,3,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,Physical Therapy,c83310c2cd2db31fd192d4a9e5c0914d,2024-09-12 06:37:56
5,2,2,4,2,3,2,4,2,4,3,4,2,2,4,2,4,5,5,4,5,5,5,1,5,5,1,4,4,4,2,3,3,3,2,2,2,1,4,3,Nursing Unit 002,ed5cc9089ec58e26c8a009962c2c23f3,2024-09-12 06:58:32
5,2,4,2,5,3,3,5,3,3,4,3,3,2,5,1,5,5,5,5,5,4,2,3,5,5,2,4,3,3,4,2,4,3,2,1,2,1,21,4,Interventional Radiology,569dc3260af5b9adbc1de31c42935966,2024-09-12 07:13:28
1,2,3,4,4,2,3,5,2,4,4,3,3,2,4,2,4,5,4,5,5,4,3,1,3,5,2,4,2,2,4,4,3,4,3,2,2,1,2,4,Nursing Unit 002,367baac4dc2c98518384593195842de2,2024-09-12 07:54:08
3,2,2,4,3,2,2,4,3,4,3,4,2,2,5,2,4,5,5,5,5,5,5,1,5,5,2,4,4,4,3,3,3,4,2,2,1,1,2,4,Nursing Unit 002,acc1b1ba7c0a0fe486e78eae37271853,2024-09-12 08:32:32
5,4,2,4,2,3,3,5,2,4,2,4,2,2,3,3,3,4,4,3,5,5,3,2,5,5,2,4,4,4,3,3,,,3,2,2,1,18,4,Surgery,06aa2febd0f6ee0fa560f22f11348b8f,2024-09-12 08:56:06
5,2,2,4,1,3,3,5,1,4,2,3,3,2,5,3,4,5,5,5,5,4,4,2,,,1,5,5,5,2,,,,2,2,2,1,2,14,Surgery,7954c465fed1eec9d27744dbce089411,2024-09-12 08:58:54
4,2,5,2,2,2,5,4,4,4,2,3,2,2,4,2,4,2,3,4,4,3,,2,2,3,1,3,4,4,4,2,2,4,2,2,2,1,21,14,Freestanding ER Dept 001,92c924b3bbb15992619565f1ec430b12,2024-09-12 08:59:59
4,3,1,5,4,2,2,5,3,4,2,,,,5,1,5,5,5,5,5,5,5,2,,,1,5,5,5,2,,,,4,3,2,2,24,15,Nursing Administration,b5d99f097920ad7e40f1754988026bc2,2024-09-12 09:25:54
4,3,2,4,4,3,3,4,2,3,4,3,3,3,3,2,2,2,3,2,3,3,2,4,2,3,2,2,2,3,3,2,2,4,3,3,2,1,11,4,Neonatal ICU Unit 002,a7433259985990ca00ac4af53173a0db,2024-09-12 09:42:34
2,1,,1,,5,5,1,1,1,5,1,1,,1,5,,1,1,1,3,,1,4,,,1,1,,,,,,,4,4,2,2,34,24,Materials Management,48d46fa39bc15d6fbad9ac870b75609d,2024-09-12 09:55:23
5,4,1,5,4,1,1,4,2,5,3,5,1,1,5,1,1,4,4,4,4,4,5,1,5,5,1,4,3,3,3,4,2,3,4,4,3,2,9,15,Mother Baby Unit 001 (Sacred Hrt Hosp Pensacola),37e79e56aca6df2020b1b15c0ddef181,2024-09-12 09:55:58
5,1,3,1,3,5,5,4,4,2,5,2,4,3,2,5,3,4,2,2,3,1,2,5,3,3,3,2,2,2,5,3,,,2,2,2,1,18,4,Surgery Recovery Room 001,0b26a9f5e665a71edfab57adc1270101,2024-09-12 09:59:01
5,4,2,5,3,1,1,4,2,4,3,4,1,1,4,1,5,5,4,5,4,4,5,2,5,5,3,4,4,4,3,2,2,5,3,3,2,1,11,4,Peds Acute Care,b0709e8d465dafb9a8ee6ab14a6e76ed,2024-09-12 10:18:31
5,5,2,4,1,1,1,5,1,5,1,4,1,1,5,5,5,5,5,5,5,5,5,1,5,5,2,5,5,5,5,2,2,5,3,2,2,1,21,4,Imaging Administration,f9393e9f6c386c10d8e53f575bf66f6c,2024-09-12 12:18:32
5,2,1,5,2,1,1,5,1,1,2,5,1,1,5,1,5,5,5,5,5,5,5,1,5,5,2,5,5,5,5,,,,2,2,2,1,34,4,Infusion Ambulatory 001,5d7364c25e8f72df26d63a651234231a,2024-09-12 12:34:48
1,2,1,4,2,3,3,4,1,4,2,3,3,3,5,2,4,3,3,4,4,,,2,4,4,2,4,2,3,4,2,2,4,3,3,2,1,9,4,OB High Risk Unit 001,6d172b0b827f91f63740ed26cca31512,2024-09-12 12:44:40
4,3,4,3,4,3,3,4,4,4,3,4,3,3,3,2,3,4,3,2,4,3,4,3,4,4,3,4,,,,,,,,,,,10,4,Oncology Unit 001,9bb6e23305b860bc5d1b6d86ea231ed2,2024-09-12 13:40:46
5,5,4,4,3,3,2,4,3,3,2,4,2,2,4,4,4,4,4,4,5,5,5,3,4,4,2,4,4,4,3,3,3,4,2,2,2,1,5,14,Electrocardiography EKG,d1c9564e5fa077123013a10424cdb748,2024-09-12 14:29:53
4,1,4,2,3,5,5,4,3,3,4,2,5,3,2,4,3,4,3,3,4,4,3,3,3,4,1,3,2,2,5,,,,2,2,2,1,4,14,Peds Surgery 001,68cb803d80482790552145036c99da19,2024-09-12 14:31:01
3,2,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,4,4,4,3,3,3,3,,,1,3,3,3,3,3,3,3,4,4,2,1,21,14,Ultrasound,29c1bf54546412f0afaf52d83c2bf88a,2024-09-12 16:23:36
4,1,4,2,3,3,2,2,4,3,5,2,4,5,1,3,1,2,3,2,3,3,2,2,4,4,2,2,1,2,4,3,4,2,2,2,2,1,34,4,Stepdown Intermediate Care,f65a2b4d8aa017e6f1f1154c08797b8e,2024-09-12 17:22:22
5,1,5,2,5,2,2,4,2,4,5,2,4,3,4,3,4,5,4,5,5,4,4,2,5,5,3,3,2,1,4,5,5,2,4,4,3,1,21,14,Diagnostic Radiology,9088a98da79620557d4787e6480dfdf0,2024-09-12 17:35:06
5,4,2,5,3,1,2,5,1,4,2,4,2,1,5,1,5,5,5,5,5,5,5,2,4,5,1,5,5,4,4,2,2,5,1,1,2,1,6,4,Emergency Department,5dd719c6177449e9c2110425acaed83f,2024-09-12 17:55:58
5,3,3,5,2,2,3,5,1,3,3,4,3,2,5,2,4,4,3,5,4,5,5,3,,4,2,4,5,4,3,3,3,4,2,2,2,1,6,4,Emergency Department,4323f2cb750a13a232ff051ecfbf6000,2024-09-12 18:47:56
5,2,3,5,1,3,3,4,2,4,2,5,3,1,5,3,4,5,4,4,5,3,3,2,3,5,1,4,2,2,3,2,1,5,2,2,1,1,6,4,Emergency Department,715f244e9220bc71fd3d0f65ea911794,2024-09-12 19:05:32
5,5,2,5,2,2,2,5,2,5,2,4,2,2,5,2,4,5,5,5,5,,5,2,,4,3,5,3,4,3,5,2,4,2,2,2,1,9,4,Mother Baby Unit 001 (Sacred Hrt Hosp Pensacola),bdbdccd25b185da7281e4167fad1904d,2024-09-12 20:55:16
5,5,2,5,3,1,1,5,2,5,2,4,1,1,5,2,5,5,5,5,5,5,5,5,4,5,1,5,4,4,2,5,2,5,2,2,2,1,34,24,Pat Ed Womens and Childrens,9737e269fc0cb6758c25d4a81673e7bf,2024-09-12 20:57:02
4,5,1,3,1,1,4,4,4,2,1,3,4,4,4,2,2,4,3,4,,,,2,,,2,3,3,3,2,2,2,4,2,2,2,1,4,4,Orthopedics Unit 001,24b40e8c961b99b7a6cd28583d6eec55,2024-09-12 21:43:43
5,5,2,5,2,2,2,5,2,5,2,5,2,2,4,1,5,5,5,5,5,5,5,1,4,5,2,5,4,4,3,3,2,4,2,2,2,1,11,4,Pediatric ICU Unit 001,dcd26d86d35ab020bc64d302747e00b2,2024-09-12 21:46:35
4,2,2,2,2,5,5,4,2,3,2,4,4,2,4,2,4,4,3,,3,2,3,3,2,3,3,3,4,4,4,2,3,4,2,2,2,1,8,4,Intensive Care Unit,4cb562e41da9f0cd589a06e82787e895,2024-09-12 21:51:07
4,2,4,4,3,2,3,5,2,3,4,4,5,2,4,2,4,4,3,3,4,3,4,2,4,4,3,3,2,2,5,4,4,2,2,2,2,1,11,4,Neonatal ICU,18165608e73fd854fe3be0f4db0b53e4,2024-09-12 22:21:41
5,4,3,4,3,2,1,5,1,5,2,4,2,2,4,1,5,4,4,4,4,,4,3,5,5,2,5,4,4,3,2,2,4,3,2,2,1,11,4,Neonatal ICU,ab715b9a2d4c83338b78b6220cf9ad80,2024-09-12 23:13:36
5,4,2,4,2,3,3,5,3,3,2,4,3,2,4,2,4,3,4,3,4,4,4,2,3,4,1,4,4,4,2,,2,5,2,2,1,1,6,12,Freestanding ER Dept 002,bfe8e156ce8f8bec89feb2af4e362d72,2024-09-13 00:09:46
4,2,1,2,5,3,3,4,5,4,3,3,2,2,4,2,4,2,4,3,5,5,5,1,4,5,2,4,4,4,2,1,3,5,3,2,2,1,6,4,Freestanding ER Dept 001,d3debfca1c1d4668bd3a973b3e131c7c,2024-09-13 02:35:39
4,1,2,2,3,4,3,4,3,2,5,2,3,3,2,4,2,3,3,3,3,,3,2,5,5,1,2,1,1,4,3,3,4,3,3,3,1,6,4,Observation Unit 002,ab8b0bf5e722c84958c8460969ad55cb,2024-09-13 02:41:18
2,3,3,3,2,3,3,2,4,2,3,3,3,3,3,3,3,,,,,,,,,,,,,,,,,,,,,,6,4,Freestanding ER Dept 001,e7bf4bec1dcb3c105e0aa4290d641d1d,2024-09-13 04:23:44
4,4,2,3,2,3,4,5,2,3,2,3,3,2,3,2,4,3,3,3,2,2,3,3,4,3,5,3,3,4,3,3,4,4,3,3,2,1,8,15,Intensive Care Unit,3863b8ab69ba7769a6691101efd0d0de,2024-09-13 04:32:25
5,3,2,3,4,4,4,4,2,3,2,3,3,2,3,2,4,4,4,4,4,4,4,2,3,4,2,4,4,4,3,3,3,4,2,2,2,1,9,4,Labor and Delivery,59adcf9423a405532bec5ca395095317,2024-09-13 04:51:48
